,Order of Points,Origin_Destination,Path ID,Path Latitude,Path Longitude,Team
2,68.0,Path,Alabama_0_3_NYJ,38.42919228228029,-78.92398612486728,Alabama_NYJ

2,69.0,Path,Alabama_0_3_NYJ,38.502128728405054,-78.78607222574311,Alabama_NYJ

2,70.0,Path,Alabama_0_3_NYJ,38.57490311532347,-78.64787903693221,Alabama_NYJ

2,71.0,Path,Alabama_0_3_NYJ,38.647514691002186,-78.50940588797774,Alabama_NYJ

2,72.0,Path,Alabama_0_3_NYJ,38.719962700997804,-78.37065211298155,Alabama_NYJ

2,73.0,Path,Alabama_0_3_NYJ,38.79224638846295,-78.23161705069221,Alabama_NYJ

2,74.0,Path,Alabama_0_3_NYJ,38.864364994152716,-78.09230004459374,Alabama_NYJ

2,75.0,Path,Alabama_0_3_NYJ,38.9363177564313,-77.95270044299541,Alabama_NYJ

2,76.0,Path,Alabama_0_3_NYJ,39.008103911279,-77.81281759912203,Alabama_NYJ

2,77.0,Path,Alabama_0_3_NYJ,39.07972269229948,-77.67265087120528,Alabama_NYJ

2,78.0,Path,Alabama_0_3_NYJ,39.151173330727296,-77.53219962257569,Alabama_NYJ

2,79.0,Path,Alabama_0_3_NYJ,39.22245505543579,-77.39146322175536,Alabama_NYJ

2,80.0,Path,Alabama_0_3_NYJ,39.29356709294525,-77.2504410425517,Alabama_NYJ

2,81.0,Path,Alabama_0_3_NYJ,39.3645086674314,-77.1091324641517,Alabama_NYJ

2,82.0,Path,Alabama_0_3_NYJ,39.43527900073419,-76.96753687121712,Alabama_NYJ

2,83.0,Path,Alabama_0_3_NYJ,39.50587731236686,-76.82565365398048,Alabama_NYJ

2,84.0,Path,Alabama_0_3_NYJ,39.57630281952546,-76.68348220834169,Alabama_NYJ

2,85.0,Path,Alabama_0_3_NYJ,39.64655473709847,-76.54102193596563,Alabama_NYJ

2,86.0,Path,Alabama_0_3_NYJ,39.716632277677064,-76.39827224438034,Alabama_NYJ

2,87.0,Path,Alabama_0_3_NYJ,39.78653465156533,-76.25523254707613,Alabama_NYJ

2,88.0,Path,Alabama_0_3_NYJ,39.85626106679115,-76.11190226360536,Alabama_NYJ

2,89.0,Path,Alabama_0_3_NYJ,39.925810729117224,-75.96828081968296,Alabama_NYJ

2,90.0,Path,Alabama_0_3_NYJ,39.995182842052536,-75.82436764728779,Alabama_NYJ

2,91.0,Path,Alabama_0_3_NYJ,40.06437660686409,-75.6801621847647,Alabama_NYJ

2,92.0,Path,Alabama_0_3_NYJ,40.13339122258905,-75.53566387692737,Alabama_NYJ

2,93.0,Path,Alabama_0_3_NYJ,40.202225886047266,-75.39087217516183,Alabama_NYJ

2,94.0,Path,Alabama_0_3_NYJ,40.270879791854064,-75.24578653753078,Alabama_NYJ

2,95.0,Path,Alabama_0_3_NYJ,40.339352132433426,-75.10040642887866,Alabama_NYJ

2,96.0,Path,Alabama_0_3_NYJ,40.40764209803162,-74.95473132093727,Alabama_NYJ

2,97.0,Path,Alabama_0_3_NYJ,40.47574887673108,-74.80876069243249,Alabama_NYJ

2,98.0,Path,Alabama_0_3_NYJ,40.54367165446473,-74.66249402919115,Alabama_NYJ

2,99.0,Path,Alabama_0_3_NYJ,40.61140961503069,-74.51593082424927,Alabama_NYJ

2,100.0,Path,Alabama_0_3_NYJ,40.67896194010727,-74.36907057796033,Alabama_NYJ

2,101.0,Path,Alabama_0_3_NYJ,40.74632780926853,-74.2219127981048,Alabama_NYJ

2,102.0,Destination,Alabama_0_3_NYJ,40.8135064,-74.074457,NYJ

3,1.0,Origin,Clemson_0_4_OAK,34.6851,-82.8364,Clemson

3,2.0,Path,Clemson_0_4_OAK,34.77839020999071,-83.2046902208324,Clemson_OAK

3,3.0,Path,Clemson_0_4_OAK,34.86965254392866,-83.57011400570889,Clemson_OAK

3,4.0,Path,Clemson_0_4_OAK,34.95981925222867,-83.93634498840427,Clemson_OAK

3,5.0,Path,Clemson_0_4_OAK,35.048884237453215,-84.30337783049933,Clemson_OAK

3,6.0,Path,Clemson_0_4_OAK,35.13684143952874,-84.67120700320939,Clemson_OAK

3,7.0,Path,Clemson_0_4_OAK,35.22368483723001,-85.03982678678366,Clemson_OAK

3,8.0,Path,Clemson_0_4_OAK,35.30940844967434,-85.40923126998347,Clemson_OAK

3,9.0,Path,Clemson_0_4_OAK,35.39400633782509,-85.7794143496413,Clemson_OAK

3,10.0,Path,Clemson_0_4_OAK,35.477472606003865,-86.15036973030267,Clemson_OAK

3,11.0,Path,Clemson_0_4_OAK,35.55980140341041,-86.52209092395279,Clemson_OAK

3,12.0,Path,Clemson_0_4_OAK,35.64098692564972,-86.89457124982965,Clemson_OAK

3,13.0,Path,Clemson_0_4_OAK,35.72102341626536,-87.26780383432569,Clemson_OAK

3,14.0,Path,Clemson_0_4_OAK,35.79990516827852,-87.64178161097927,Clemson_OAK

3,15.0,Path,Clemson_0_4_OAK,35.87762652573155,-88.0164973205584,Clemson_OAK

3,16.0,Path,Clemson_0_4_OAK,35.954181885235585,-88.39194351123773,Clemson_OAK

3,17.0,Path,Clemson_0_4_OAK,36.02956569752117,-88.76811253887067,Clemson_OAK

3,18.0,Path,Clemson_0_4_OAK,36.10377246899097,-89.14499656735805,Clemson_OAK

3,19.0,Path,Clemson_0_4_OAK,36.176796763273956,-89.52258756911506,Clemson_OAK

3,20.0,Path,Clemson_0_4_OAK,36.24863320277974,-89.90087732563742,Clemson_OAK

3,21.0,Path,Clemson_0_4_OAK,36.3192764702526,-90.27985742816841,Clemson_OAK

3,22.0,Path,Clemson_0_4_OAK,36.38872131032384,-90.65951927846794,Clemson_OAK

3,23.0,Path,Clemson_0_4_OAK,36.456962531061855,-91.03985408968457,Clemson_OAK

3,24.0,Path,Clemson_0_4_OAK,36.5239950055187,-91.4208528873319,Clemson_OAK

3,25.0,Path,Clemson_0_4_OAK,36.58981367327239,-91.80250651037015,Clemson_OAK

3,26.0,Path,Clemson_0_4_OAK,36.654413541963635,-92.1848056123935,Clemson_OAK

3,27.0,Path,Clemson_0_4_OAK,36.71778968882641,-92.56774066292459,Clemson_OAK

3,28.0,Path,Clemson_0_4_OAK,36.77993726221095,-92.95130194881628,Clemson_OAK

3,29.0,Path,Clemson_0_4_OAK,36.840851483098376,-93.33547957576161,Clemson_OAK

3,30.0,Path,Clemson_0_4_OAK,36.90052764660588,-93.7202634699123,Clemson_OAK

3,31.0,Path,Clemson_0_4_OAK,36.95896112348131,-94.10564337960605,Clemson_OAK

3,32.0,Path,Clemson_0_4_OAK,37.016147361586306,-94.49160887720328,Clemson_OAK

3,33.0,Path,Clemson_0_4_OAK,37.07208188736665,-94.87814936103283,Clemson_OAK

3,34.0,Path,Clemson_0_4_OAK,37.12676030730913,-95.26525405744735,Clemson_OAK

3,35.0,Path,Clemson_0_4_OAK,37.18017830938339,-95.65291202298779,Clemson_OAK

3,36.0,Path,Clemson_0_4_OAK,37.2323316644683,-96.04111214665686,Clemson_OAK

3,37.0,Path,Clemson_0_4_OAK,37.28321622776108,-96.42984315230146,Clemson_OAK

3,38.0,Path,Clemson_0_4_OAK,37.33282794016875,-96.81909360110308,Clemson_OAK

3,39.0,Path,Clemson_0_4_OAK,37.3811628296804,-97.20885189417619,Clemson_OAK

3,40.0,Path,Clemson_0_4_OAK,37.42821701271944,-97.5991062752734,Clemson_OAK

3,41.0,Path,Clemson_0_4_OAK,37.47398669547477,-97.98984483359698,Clemson_OAK

3,42.0,Path,Clemson_0_4_OAK,37.51846817520963,-98.38105550671541,Clemson_OAK

3,43.0,Path,Clemson_0_4_OAK,37.561657841547294,-98.77272608358423,Clemson_OAK

3,44.0,Path,Clemson_0_4_OAK,37.60355217773259,-99.16484420766979,Clemson_OAK

3,45.0,Path,Clemson_0_4_OAK,37.64414776186799,-99.55739738017448,Clemson_OAK

3,46.0,Path,Clemson_0_4_OAK,37.683441268123474,-99.95037296336226,Clemson_OAK

3,47.0,Path,Clemson_0_4_OAK,37.7214294679191,-100.34375818398267,Clemson_OAK

3,48.0,Path,Clemson_0_4_OAK,37.75810923107929,-100.73754013679158,Clemson_OAK

3,49.0,Path,Clemson_0_4_OAK,37.793477526957865,-101.13170578816712,Clemson_OAK

3,50.0,Path,Clemson_0_4_OAK,37.8275314255329,-101.52624197981848,Clemson_OAK

3,51.0,Path,Clemson_0_4_OAK,37.860268098470435,-101.92113543258561,Clemson_OAK

3,52.0,Path,Clemson_0_4_OAK,37.89168482015614,-102.31637275032784,Clemson_OAK

3,53.0,Path,Clemson_0_4_OAK,37.92177896869409,-102.71194042389868,Clemson_OAK

3,54.0,Path,Clemson_0_4_OAK,37.95054802687175,-103.10782483520475,Clemson_OAK

3,55.0,Path,Clemson_0_4_OAK,37.977989583090206,-103.50401226134585,Clemson_OAK

3,56.0,Path,Clemson_0_4_OAK,38.00410133225911,-103.90048887883411,Clemson_OAK

3,57.0,Path,Clemson_0_4_OAK,38.02888107665531,-104.2972407678887,Clemson_OAK

3,58.0,Path,Clemson_0_4_OAK,38.052326726744376,-104.69425391680372,Clemson_OAK

3,59.0,Path,Clemson_0_4_OAK,38.07443630196456,-105.09151422638628,Clemson_OAK

3,60.0,Path,Clemson_0_4_OAK,38.09520793147224,-105.48900751446132,Clemson_OAK

3,61.0,Path,Clemson_0_4_OAK,38.114639854848114,-105.88671952044031,Clemson_OAK

3,62.0,Path,Clemson_0_4_OAK,38.13273042276395,-106.28463590995044,Clemson_OAK

3,63.0,Path,Clemson_0_4_OAK,38.14947809760863,-106.68274227952092,Clemson_OAK

3,64.0,Path,Clemson_0_4_OAK,38.164881454073495,-107.081024161323,Clemson_OAK

3,65.0,Path,Clemson_0_4_OAK,38.17893917969618,-107.47946702796003,Clemson_OAK

3,66.0,Path,Clemson_0_4_OAK,38.19165007536242,-107.8780562973043,Clemson_OAK

3,67.0,Path,Clemson_0_4_OAK,38.20301305576552,-108.27677733737654,Clemson_OAK

3,68.0,Path,Clemson_0_4_OAK,38.213027149822835,-108.6756154712648,Clemson_OAK

3,69.0,Path,Clemson_0_4_OAK,38.22169150104924,-109.07455598207852,Clemson_OAK

3,70.0,Path,Clemson_0_4_OAK,38.22900536788681,-109.47358411793418,Clemson_OAK

3,71.0,Path,Clemson_0_4_OAK,38.23496812399068,-109.87268509696881,Clemson_OAK

3,72.0,Path,Clemson_0_4_OAK,38.23957925847079,-110.27184411237695,Clemson_OAK

3,73.0,Path,Clemson_0_4_OAK,38.24283837608924,-110.67104633746753,Clemson_OAK

3,74.0,Path,Clemson_0_4_OAK,38.244745197413,-111.07027693073645,Clemson_OAK

3,75.0,Path,Clemson_0_4_OAK,38.245299558922085,-111.46952104095107,Clemson_OAK

3,76.0,Path,Clemson_0_4_OAK,38.244501413072676,-111.86876381224218,Clemson_OAK

3,77.0,Path,Clemson_0_4_OAK,38.24235082831567,-112.26799038919992,Clemson_OAK

3,78.0,Path,Clemson_0_4_OAK,38.23884798907009,-112.66718592196914,Clemson_OAK

3,79.0,Path,Clemson_0_4_OAK,38.233993195651735,-113.06633557134042,Clemson_OAK

3,80.0,Path,Clemson_0_4_OAK,38.22778686415714,-113.46542451383266,Clemson_OAK

3,81.0,Path,Clemson_0_4_OAK,38.220229526302646,-113.86443794676315,Clemson_OAK

3,82.0,Path,Clemson_0_4_OAK,38.21132182921912,-114.26336109330111,Clemson_OAK

3,83.0,Path,Clemson_0_4_OAK,38.20106453520226,-114.66217920750084,Clemson_OAK

3,84.0,Path,Clemson_0_4_OAK,38.18945852141873,-115.06087757931036,Clemson_OAK

3,85.0,Path,Clemson_0_4_OAK,38.17650477956858,-115.4594415395516,Clemson_OAK

3,86.0,Path,Clemson_0_4_OAK,38.162204415504085,-115.85785646486866,Clemson_OAK

3,87.0,Path,Clemson_0_4_OAK,38.14655864880538,-116.25610778263967,Clemson_OAK

3,88.0,Path,Clemson_0_4_OAK,38.12956881231342,-116.65418097584892,Clemson_OAK

3,89.0,Path,Clemson_0_4_OAK,38.11123635162047,-117.0520615879155,Clemson_OAK

3,90.0,Path,Clemson_0_4_OAK,38.091562824518796,-117.44973522747472,Clemson_OAK

3,91.0,Path,Clemson_0_4_OAK,38.07054990040797,-117.84718757310857,Clemson_OAK

3,92.0,Path,Clemson_0_4_OAK,38.04819935966142,-118.24440437802207,Clemson_OAK

3,93.0,Path,Clemson_0_4_OAK,38.0245130929525,-118.64137147466178,Clemson_OAK

3,94.0,Path,Clemson_0_4_OAK,37.99949310054121,-119.03807477927316,Clemson_OAK

3,95.0,Path,Clemson_0_4_OAK,37.973141491521716,-119.43450029639376,Clemson_OAK

3,96.0,Path,Clemson_0_4_OAK,37.94546048303166,-119.83063412327866,Clemson_OAK

3,97.0,Path,Clemson_0_4_OAK,37.91645239942378,-120.22646245425553,Clemson_OAK

3,98.0,Path,Clemson_0_4_OAK,37.88611967140069,-120.6219715850059,Clemson_OAK

3,99.0,Path,Clemson_0_4_OAK,37.85446483511365,-121.01714791677026,Clemson_OAK

3,100.0,Path,Clemson_0_4_OAK,37.821490531225805,-121.41197796047364,Clemson_OAK

3,101.0,Path,Clemson_0_4_OAK,37.787199503941224,-121.80644834076968,Clemson_OAK

3,102.0,Destination,Clemson_0_4_OAK,37.7515946,-122.20054579999999,OAK
